pair_name,pair_a,pair_b,region_rank,region_id_raw,size_voxels,tfce_sum,tfce_max,tfce_threshold_used,mean_threshold_used,Layer,NoiseStd,Percent,idx_layer,idx_noise,idx_percent,tfce_value,score_value,mean_conjunction,std_conjunction,n_valid
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,35.0,1.2,0.8,35,1,8,4.585496866637395,0.7404212684639623,0.0037974683544303813,0.005127794263714767,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,35.0,1.2,0.9,35,1,9,5.812234163282345,0.8145573193054186,0.007120253164556963,0.008740254907178878,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,35.0,1.2,1.0,35,1,10,32.013223062532944,1.6222545223055447,0.018776371308016883,0.011573245008934816,30
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,35.0,1.3,0.7,35,2,7,6.67753012856506,0.8612411894655485,0.005221518987341774,0.006061783632749889,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,35.0,1.3,0.8,35,2,8,33.321104134275096,1.6506521912467627,0.01550632911392405,0.009393062053867257,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,35.0,1.3,0.9,35,2,9,66.44628989387553,2.5044119287965336,0.026740506329113928,0.010676359431826286,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,35.0,1.3,1.0,35,2,10,74.71061101582828,3.2932282379946582,0.035792230467044966,0.010867433002639346,29
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,35.0,1.4,0.6,35,3,6,20.464038237500027,1.3454078052748342,0.008227848101265825,0.006114504956198076,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,35.0,1.4,0.7,35,3,7,53.93120290362905,2.050624220639412,0.021993670886075952,0.010724354096918855,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,35.0,1.4,0.8,35,3,8,68.24910384433093,2.7302054481364806,0.031012658227848107,0.01135809323198223,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,35.0,1.4,0.9,35,3,9,54.49405379591843,2.06086228203461,0.028006329113924054,0.013588617005496594,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,35.0,1.4,1.0,35,3,10,17.503471213822163,1.2631445186380137,0.015495416848537759,0.012266334908950642,29
